,Subjs,Block,Trial,Cond,Tap,P1,P2,Asyns_c,Asyns_p1,Asyns_p2,Peak_interval,Effector,Period
11584,43,0,4,M2,5,2.0,37.0,-73.0,-71.0,-36.0,35.0,M,666
11585,43,0,4,M2,7,2.0,43.0,-132.0,-130.0,-89.0,41.0,M,666
11586,43,0,4,M2,10,2.0,43.0,-58.0,-56.0,-15.0,41.0,M,666
11587,43,0,4,M2,13,2.0,40.0,-35.0,-33.0,5.0,38.0,M,666
11588,43,0,4,M2,15,2.0,40.0,-38.0,-36.0,2.0,38.0,M,666
11589,43,0,4,M2,17,2.0,26.0,-67.0,-65.0,-41.0,24.0,M,666
11590,43,0,5,M1,0,2.0,42.0,-11.0,-9.0,31.0,40.0,M,444
11591,43,0,5,M1,5,1.0,45.0,-30.0,-29.0,15.0,44.0,M,444
11592,43,0,5,M1,6,2.0,37.0,-23.0,-21.0,14.0,35.0,M,444
11593,43,0,5,M1,10,1.0,32.0,-54.0,-53.0,-22.0,31.0,M,444
11594,43,0,5,M1,12,1.0,39.0,-5.0,-4.0,34.0,38.0,M,444
11595,43,0,5,M1,14,2.0,36.0,-18.0,-16.0,18.0,34.0,M,444
11596,43,0,6,M1,2,2.0,16.0,-16.0,-14.0,0.0,14.0,M,444
11597,43,0,6,M1,3,1.0,41.0,-13.0,-12.0,28.0,40.0,M,444
11598,43,0,6,M1,5,2.0,45.0,-11.0,-9.0,34.0,43.0,M,444
11599,43,0,6,M1,7,2.0,16.0,-9.0,-7.0,7.0,14.0,M,444
11600,43,0,6,M1,9,2.0,42.0,-60.0,-58.0,-18.0,40.0,M,444
11601,43,0,6,M1,12,2.0,28.0,-22.0,-20.0,6.0,26.0,M,444
11602,43,0,6,M1,15,2.0,21.0,-59.0,-57.0,-38.0,19.0,M,444
11603,43,0,6,M1,16,2.0,30.0,-25.0,-23.0,5.0,28.0,M,444
11604,43,0,6,M1,17,2.0,37.0,-30.0,-28.0,7.0,35.0,M,444
11605,43,0,7,M1,0,2.0,35.0,4.0,6.0,39.0,33.0,M,444
11606,43,0,7,M1,6,2.0,34.0,-0.0,2.0,34.0,32.0,M,444
11607,43,0,7,M1,7,2.0,43.0,-29.0,-27.0,14.0,41.0,M,444
11608,43,0,7,M1,12,2.0,45.0,-46.0,-44.0,-1.0,43.0,M,444
11609,43,0,7,M1,13,2.0,41.0,-5.0,-3.0,36.0,39.0,M,444
11610,43,0,7,M1,15,2.0,37.0,27.0,29.0,64.0,35.0,M,444
11611,43,0,7,M1,16,2.0,21.0,-22.0,-20.0,-1.0,19.0,M,444
11612,43,0,7,M1,17,2.0,44.0,-22.0,-20.0,22.0,42.0,M,444
11613,43,0,7,M1,18,2.0,22.0,-28.0,-26.0,-6.0,20.0,M,444
11614,43,0,8,M2,1,2.0,25.0,-40.0,-38.0,-15.0,23.0,M,666
11615,43,0,8,M2,2,1.0,25.0,-51.0,-50.0,-26.0,24.0,M,666
11616,43,0,8,M2,6,2.0,38.0,-15.0,-13.0,23.0,36.0,M,666
11617,43,0,8,M2,10,2.0,22.0,-60.0,-58.0,-38.0,20.0,M,666
11618,43,0,8,M2,11,2.0,46.0,-40.0,-38.0,6.0,44.0,M,666
11619,43,0,8,M2,15,2.0,22.0,-49.0,-47.0,-27.0,20.0,M,666
11620,43,0,8,M2,16,2.0,42.0,-31.0,-29.0,11.0,40.0,M,666
11621,43,1,0,D1,5,2.0,10.0,-49.0,-47.0,-39.0,8.0,D,444
11622,43,1,1,D1,3,2.0,10.0,-32.0,-30.0,-22.0,8.0,D,444
11623,43,1,1,D1,16,1.0,9.0,-26.0,-25.0,-17.0,8.0,D,444
11624,43,1,1,D1,17,2.0,9.0,-50.0,-48.0,-41.0,7.0,D,444
11625,43,1,1,D1,18,2.0,10.0,-33.0,-31.0,-23.0,8.0,D,444
11626,43,1,2,D2,3,2.0,42.0,-70.0,-68.0,-28.0,40.0,D,666
11627,43,1,2,D2,4,2.0,10.0,-60.0,-58.0,-50.0,8.0,D,666
11628,43,1,2,D2,5,2.0,11.0,-38.0,-36.0,-27.0,9.0,D,666
11629,43,1,2,D2,7,2.0,11.0,-84.0,-82.0,-73.0,9.0,D,666
11630,43,1,2,D2,9,2.0,12.0,-76.0,-74.0,-64.0,10.0,D,666
11631,43,1,2,D2,11,2.0,11.0,-74.0,-72.0,-63.0,9.0,D,666
11632,43,1,5,D1,7,2.0,13.0,-80.0,-78.0,-67.0,11.0,D,444
11633,43,1,6,D1,3,2.0,47.0,12.0,14.0,59.0,45.0,D,444
11634,43,1,7,D2,14,2.0,11.0,-50.0,-48.0,-39.0,9.0,D,666
11635,43,1,7,D2,15,3.0,12.0,-74.0,-71.0,-62.0,9.0,D,666
11636,43,1,7,D2,17,2.0,11.0,-105.0,-103.0,-94.0,9.0,D,666
11637,43,1,7,D2,18,3.0,12.0,-42.0,-39.0,-30.0,9.0,D,666
11638,43,2,1,D2,4,2.0,10.0,-179.0,-177.0,-169.0,8.0,D,666
11639,43,2,2,D2,15,2.0,43.0,-74.0,-72.0,-31.0,41.0,D,666
11640,43,2,3,D1,12,2.0,10.0,-44.0,-42.0,-34.0,8.0,D,444
11641,43,2,3,D1,16,2.0,11.0,-64.0,-62.0,-53.0,9.0,D,444
11642,43,2,3,D1,18,2.0,11.0,-48.0,-46.0,-37.0,9.0,D,444
11643,43,2,4,D1,9,2.0,12.0,-24.0,-22.0,-12.0,10.0,D,444
11644,43,2,4,D1,20,2.0,9.0,-12.0,-10.0,-3.0,7.0,D,444
11645,43,2,6,D1,17,2.0,13.0,-59.0,-57.0,-46.0,11.0,D,444
11646,43,2,7,D1,0,3.0,16.0,-1.0,2.0,15.0,13.0,D,444
11647,43,2,7,D1,15,2.0,44.0,-24.0,-22.0,20.0,42.0,D,444
11648,43,2,7,D1,16,2.0,11.0,-23.0,-21.0,-12.0,9.0,D,444
11649,43,2,8,D2,3,2.0,36.0,-51.0,-49.0,-15.0,34.0,D,666
11650,43,2,8,D2,9,2.0,41.0,-23.0,-21.0,18.0,39.0,D,666
11651,43,2,8,D2,14,3.0,13.0,-19.0,-16.0,-6.0,10.0,D,666
11652,43,3,0,M1,1,3.0,45.0,-49.0,-46.0,-4.0,42.0,M,444
11653,43,3,0,M1,4,3.0,34.0,-33.0,-30.0,1.0,31.0,M,444
11654,43,3,0,M1,5,3.0,41.0,-18.0,-15.0,23.0,38.0,M,444
11655,43,3,0,M1,13,3.0,37.0,-29.0,-26.0,8.0,34.0,M,444
11656,43,3,0,M1,14,3.0,42.0,-15.0,-12.0,27.0,39.0,M,444
11657,43,3,0,M1,15,3.0,22.0,-14.0,-11.0,8.0,19.0,M,444
11658,43,3,0,M1,16,2.0,15.0,-39.0,-37.0,-24.0,13.0,M,444
11659,43,3,1,M1,0,3.0,17.0,-116.0,-113.0,-99.0,14.0,M,444
11660,43,3,1,M1,1,3.0,15.0,-91.0,-88.0,-76.0,12.0,M,444
11661,43,3,1,M1,3,3.0,14.0,-65.0,-62.0,-51.0,11.0,M,444
11662,43,3,1,M1,4,3.0,16.0,-2.0,1.0,14.0,13.0,M,444
11663,43,3,1,M1,5,3.0,17.0,-49.0,-46.0,-32.0,14.0,M,444
11664,43,3,1,M1,6,4.0,18.0,-34.0,-30.0,-16.0,14.0,M,444
11665,43,3,1,M1,7,3.0,16.0,-34.0,-31.0,-18.0,13.0,M,444
11666,43,3,1,M1,8,3.0,16.0,-64.0,-61.0,-48.0,13.0,M,444
11667,43,3,1,M1,9,3.0,17.0,-31.0,-28.0,-14.0,14.0,M,444
11668,43,3,1,M1,10,3.0,16.0,-25.0,-22.0,-9.0,13.0,M,444
11669,43,3,1,M1,11,3.0,17.0,-43.0,-40.0,-26.0,14.0,M,444
11670,43,3,1,M1,12,3.0,16.0,-25.0,-22.0,-9.0,13.0,M,444
11671,43,3,1,M1,13,3.0,15.0,-29.0,-26.0,-14.0,12.0,M,444
11672,43,3,1,M1,14,2.0,15.0,-25.0,-23.0,-10.0,13.0,M,444
11673,43,3,1,M1,15,3.0,19.0,-67.0,-64.0,-48.0,16.0,M,444
11674,43,3,1,M1,16,3.0,17.0,-77.0,-74.0,-60.0,14.0,M,444
11675,43,3,1,M1,17,3.0,16.0,-69.0,-66.0,-53.0,13.0,M,444
11676,43,3,2,M2,1,3.0,17.0,-14.0,-11.0,3.0,14.0,M,666
11677,43,3,2,M2,2,2.0,17.0,-14.0,-12.0,3.0,15.0,M,666
11678,43,3,2,M2,6,3.0,15.0,-37.0,-34.0,-22.0,12.0,M,666
11679,43,3,2,M2,7,4.0,34.0,-42.0,-38.0,-8.0,30.0,M,666
11680,43,3,2,M2,8,3.0,16.0,-65.0,-62.0,-49.0,13.0,M,666
11681,43,3,2,M2,9,3.0,15.0,-74.0,-71.0,-59.0,12.0,M,666
11682,43,3,2,M2,10,3.0,15.0,-66.0,-63.0,-51.0,12.0,M,666
11683,43,3,2,M2,11,3.0,15.0,-82.0,-79.0,-67.0,12.0,M,666
11684,43,3,2,M2,12,3.0,16.0,-91.0,-88.0,-75.0,13.0,M,666
11685,43,3,2,M2,13,3.0,16.0,-90.0,-87.0,-74.0,13.0,M,666
11686,43,3,2,M2,14,3.0,14.0,-62.0,-59.0,-48.0,11.0,M,666
11687,43,3,2,M2,15,2.0,15.0,-62.0,-60.0,-47.0,13.0,M,666
11688,43,3,2,M2,16,3.0,16.0,-70.0,-67.0,-54.0,13.0,M,666
11689,43,3,2,M2,17,3.0,15.0,-58.0,-55.0,-43.0,12.0,M,666
11690,43,3,3,M1,2,3.0,14.0,-41.0,-38.0,-27.0,11.0,M,444
11691,43,3,3,M1,3,3.0,14.0,-32.0,-29.0,-18.0,11.0,M,444
11692,43,3,3,M1,4,3.0,15.0,-4.0,-1.0,11.0,12.0,M,444
11693,43,3,3,M1,7,3.0,14.0,-36.0,-33.0,-22.0,11.0,M,444
11694,43,3,3,M1,8,3.0,14.0,-52.0,-49.0,-38.0,11.0,M,444
11695,43,3,3,M1,9,3.0,16.0,-53.0,-50.0,-37.0,13.0,M,444
11696,43,3,3,M1,10,3.0,47.0,-39.0,-36.0,8.0,44.0,M,444
11697,43,3,3,M1,14,3.0,14.0,-73.0,-70.0,-59.0,11.0,M,444
11698,43,3,3,M1,16,4.0,15.0,-78.0,-74.0,-63.0,11.0,M,444
11699,43,3,4,M1,1,3.0,45.0,-4.0,-1.0,41.0,42.0,M,444
11700,43,3,4,M1,2,2.0,13.0,-15.0,-13.0,-2.0,11.0,M,444
11701,43,3,4,M1,3,2.0,47.0,-17.0,-15.0,30.0,45.0,M,444
11702,43,3,4,M1,5,2.0,12.0,-13.0,-11.0,-1.0,10.0,M,444
11703,43,3,4,M1,6,2.0,12.0,-2.0,0.0,10.0,10.0,M,444
11704,43,3,4,M1,7,2.0,13.0,-17.0,-15.0,-4.0,11.0,M,444
11705,43,3,4,M1,9,2.0,12.0,-5.0,-3.0,7.0,10.0,M,444
11706,43,3,4,M1,10,3.0,12.0,-24.0,-21.0,-12.0,9.0,M,444
11707,43,3,4,M1,14,2.0,40.0,-9.0,-7.0,31.0,38.0,M,444
11708,43,3,4,M1,16,3.0,13.0,-1.0,2.0,12.0,10.0,M,444
11709,43,3,4,M1,17,2.0,12.0,-24.0,-22.0,-12.0,10.0,M,444
11710,43,3,4,M1,18,2.0,13.0,-37.0,-35.0,-24.0,11.0,M,444
11711,43,3,5,M2,1,2.0,13.0,-31.0,-29.0,-18.0,11.0,M,666
11712,43,3,5,M2,3,3.0,15.0,-47.0,-44.0,-32.0,12.0,M,666
11713,43,3,5,M2,4,3.0,14.0,-27.0,-24.0,-13.0,11.0,M,666
11714,43,3,5,M2,9,3.0,14.0,-85.0,-82.0,-71.0,11.0,M,666
11715,43,3,5,M2,10,4.0,15.0,-82.0,-78.0,-67.0,11.0,M,666
11716,43,3,5,M2,11,3.0,14.0,-90.0,-87.0,-76.0,11.0,M,666
11717,43,3,5,M2,12,4.0,14.0,-72.0,-68.0,-58.0,10.0,M,666
11718,43,3,5,M2,14,3.0,14.0,-72.0,-69.0,-58.0,11.0,M,666
11719,43,3,5,M2,15,3.0,14.0,-70.0,-67.0,-56.0,11.0,M,666
11720,43,3,5,M2,17,3.0,13.0,-37.0,-34.0,-24.0,10.0,M,666
11721,43,3,5,M2,18,3.0,14.0,-78.0,-75.0,-64.0,11.0,M,666
11722,43,3,5,M2,19,3.0,35.0,-82.0,-79.0,-47.0,32.0,M,666
11723,43,3,6,M2,1,3.0,13.0,-64.0,-61.0,-51.0,10.0,M,666
11724,43,3,6,M2,6,3.0,14.0,-104.0,-101.0,-90.0,11.0,M,666
11725,43,3,6,M2,11,3.0,14.0,-120.0,-117.0,-106.0,11.0,M,666
11726,43,3,6,M2,14,3.0,15.0,-156.0,-153.0,-141.0,12.0,M,666
11727,43,3,6,M2,17,3.0,14.0,-240.0,-237.0,-226.0,11.0,M,666
11728,43,3,6,M2,18,3.0,15.0,-214.0,-211.0,-199.0,12.0,M,666
11729,43,3,6,M2,19,2.0,45.0,-210.0,-208.0,-165.0,43.0,M,666
11730,43,3,6,M2,20,3.0,14.0,-207.0,-204.0,-193.0,11.0,M,666
11731,43,3,7,M2,0,2.0,40.0,-144.0,-142.0,-104.0,38.0,M,666
11732,43,3,7,M2,3,3.0,14.0,-178.0,-175.0,-164.0,11.0,M,666
11733,43,3,7,M2,5,3.0,40.0,-157.0,-154.0,-117.0,37.0,M,666
11734,43,3,7,M2,6,3.0,16.0,-147.0,-144.0,-131.0,13.0,M,666
11735,43,3,7,M2,8,3.0,15.0,-165.0,-162.0,-150.0,12.0,M,666
11736,43,3,7,M2,9,2.0,42.0,-162.0,-160.0,-120.0,40.0,M,666
11737,43,3,7,M2,10,4.0,15.0,-148.0,-144.0,-133.0,11.0,M,666
11738,43,3,7,M2,11,3.0,15.0,-147.0,-144.0,-132.0,12.0,M,666
11739,43,3,7,M2,13,3.0,15.0,-167.0,-164.0,-152.0,12.0,M,666
11740,43,3,7,M2,14,2.0,23.0,-202.0,-200.0,-179.0,21.0,M,666
11741,43,3,8,M1,0,3.0,17.0,23.0,26.0,40.0,14.0,M,444
11742,43,3,8,M1,1,2.0,13.0,-0.0,2.0,13.0,11.0,M,444
11743,43,3,8,M1,5,3.0,14.0,-38.0,-35.0,-24.0,11.0,M,444
11744,43,3,8,M1,6,3.0,13.0,-35.0,-32.0,-22.0,10.0,M,444
11745,43,3,8,M1,7,3.0,38.0,-11.0,-8.0,27.0,35.0,M,444
11746,43,3,8,M1,9,3.0,14.0,-19.0,-16.0,-5.0,11.0,M,444
11747,43,3,8,M1,11,3.0,14.0,-16.0,-13.0,-2.0,11.0,M,444
11748,43,3,8,M1,13,3.0,13.0,-21.0,-18.0,-8.0,10.0,M,444
11749,43,3,8,M1,16,3.0,13.0,-37.0,-34.0,-24.0,10.0,M,444
11750,43,3,8,M1,17,3.0,14.0,-56.0,-53.0,-42.0,11.0,M,444
11751,44,0,0,D1,8,2.0,46.0,-12.0,-10.0,34.0,44.0,D,444
11752,44,0,1,D2,0,1.0,35.0,30.0,31.0,65.0,34.0,D,666
11753,44,0,1,D2,1,1.0,20.0,-13.0,-12.0,7.0,19.0,D,666
11754,44,0,1,D2,2,1.0,23.0,-58.0,-57.0,-35.0,22.0,D,666
11755,44,0,1,D2,3,2.0,35.0,-54.0,-52.0,-19.0,33.0,D,666
11756,44,0,1,D2,4,2.0,30.0,-34.0,-32.0,-4.0,28.0,D,666
11757,44,0,1,D2,5,2.0,42.0,-69.0,-67.0,-27.0,40.0,D,666
11758,44,0,1,D2,6,2.0,34.0,-32.0,-30.0,2.0,32.0,D,666
11759,44,0,1,D2,7,2.0,32.0,-45.0,-43.0,-13.0,30.0,D,666
11760,44,0,1,D2,8,2.0,34.0,-47.0,-45.0,-13.0,32.0,D,666
11761,44,0,1,D2,9,2.0,37.0,-49.0,-47.0,-12.0,35.0,D,666
11762,44,0,1,D2,10,2.0,27.0,-24.0,-22.0,3.0,25.0,D,666
11763,44,0,1,D2,11,2.0,20.0,-59.0,-57.0,-39.0,18.0,D,666
11764,44,0,1,D2,12,1.0,29.0,-49.0,-48.0,-20.0,28.0,D,666
11765,44,0,1,D2,13,2.0,34.0,-46.0,-44.0,-12.0,32.0,D,666
11766,44,0,1,D2,14,2.0,41.0,-52.0,-50.0,-11.0,39.0,D,666
11767,44,0,1,D2,15,2.0,44.0,-49.0,-47.0,-5.0,42.0,D,666
11768,44,0,1,D2,16,2.0,33.0,-34.0,-32.0,-1.0,31.0,D,666
11769,44,0,1,D2,17,2.0,35.0,-38.0,-36.0,-3.0,33.0,D,666
11770,44,0,1,D2,18,2.0,36.0,-15.0,-13.0,21.0,34.0,D,666
11771,44,0,2,D1,3,2.0,29.0,-44.0,-42.0,-15.0,27.0,D,444
11772,44,0,2,D1,4,2.0,30.0,-37.0,-35.0,-7.0,28.0,D,444
11773,44,0,2,D1,5,1.0,31.0,-33.0,-32.0,-2.0,30.0,D,444
11774,44,0,2,D1,6,1.0,19.0,-35.0,-34.0,-16.0,18.0,D,444
11775,44,0,2,D1,8,2.0,19.0,-21.0,-19.0,-2.0,17.0,D,444
11776,44,0,2,D1,9,2.0,22.0,-40.0,-38.0,-18.0,20.0,D,444
11777,44,0,3,D1,11,2.0,40.0,-27.0,-25.0,13.0,38.0,D,444
11778,44,0,3,D1,12,3.0,45.0,-2.0,1.0,43.0,42.0,D,444
11779,44,0,4,D2,2,2.0,46.0,-21.0,-19.0,25.0,44.0,D,666
11780,44,0,4,D2,11,2.0,46.0,-68.0,-66.0,-22.0,44.0,D,666
11781,44,0,4,D2,12,2.0,46.0,-78.0,-76.0,-32.0,44.0,D,666
11782,44,0,4,D2,15,2.0,33.0,40.0,42.0,73.0,31.0,D,666
11783,44,0,4,D2,16,2.0,34.0,-41.0,-39.0,-7.0,32.0,D,666
11784,44,0,5,D2,13,1.0,46.0,5.0,6.0,51.0,45.0,D,666
11785,44,0,6,D2,3,2.0,18.0,-100.0,-98.0,-82.0,16.0,D,666
11786,44,0,6,D2,8,2.0,41.0,-44.0,-42.0,-3.0,39.0,D,666
11787,44,0,7,D1,0,1.0,44.0,-10.0,-9.0,34.0,43.0,D,444
11788,44,0,7,D1,3,2.0,40.0,15.0,17.0,55.0,38.0,D,444
11789,44,0,7,D1,5,2.0,42.0,15.0,17.0,57.0,40.0,D,444
11790,44,0,7,D1,15,2.0,35.0,-6.0,-4.0,29.0,33.0,D,444
11791,44,0,8,D1,0,2.0,24.0,18.0,20.0,42.0,22.0,D,444
11792,44,0,8,D1,5,2.0,31.0,-23.0,-21.0,8.0,29.0,D,444
11793,44,0,8,D1,11,2.0,23.0,4.0,6.0,27.0,21.0,D,444
11794,44,0,8,D1,13,2.0,18.0,3.0,5.0,21.0,16.0,D,444
11795,44,1,0,M2,1,2.0,19.0,-47.0,-45.0,-28.0,17.0,M,666
11796,44,1,0,M2,2,2.0,20.0,6.0,8.0,26.0,18.0,M,666
11797,44,1,0,M2,3,3.0,18.0,1.0,4.0,19.0,15.0,M,666
11798,44,1,0,M2,4,2.0,19.0,25.0,27.0,44.0,17.0,M,666
11799,44,1,0,M2,5,2.0,16.0,9.0,11.0,25.0,14.0,M,666
11800,44,1,0,M2,6,2.0,17.0,-20.0,-18.0,-3.0,15.0,M,666
11801,44,1,0,M2,7,2.0,27.0,-16.0,-14.0,11.0,25.0,M,666
11802,44,1,0,M2,8,2.0,18.0,-28.0,-26.0,-10.0,16.0,M,666
11803,44,1,0,M2,9,3.0,43.0,3.0,6.0,46.0,40.0,M,666
11804,44,1,0,M2,12,3.0,17.0,35.0,38.0,52.0,14.0,M,666
11805,44,1,0,M2,13,3.0,18.0,-20.0,-17.0,-2.0,15.0,M,666
11806,44,1,0,M2,14,3.0,16.0,-17.0,-14.0,-1.0,13.0,M,666
11807,44,1,0,M2,15,2.0,21.0,-6.0,-4.0,15.0,19.0,M,666
11808,44,1,0,M2,16,2.0,19.0,-12.0,-10.0,7.0,17.0,M,666
11809,44,1,0,M2,17,2.0,21.0,39.0,41.0,60.0,19.0,M,666
11810,44,1,0,M2,18,2.0,17.0,12.0,14.0,29.0,15.0,M,666
11811,44,1,1,M2,1,2.0,16.0,-74.0,-72.0,-58.0,14.0,M,666
11812,44,1,1,M2,2,1.0,18.0,-86.0,-85.0,-68.0,17.0,M,666
11813,44,1,1,M2,3,2.0,21.0,-91.0,-89.0,-70.0,19.0,M,666
11814,44,1,1,M2,4,2.0,20.0,-101.0,-99.0,-81.0,18.0,M,666
11815,44,1,1,M2,5,2.0,22.0,-48.0,-46.0,-26.0,20.0,M,666
11816,44,1,1,M2,6,2.0,20.0,-44.0,-42.0,-24.0,18.0,M,666
11817,44,1,1,M2,7,3.0,20.0,-63.0,-60.0,-43.0,17.0,M,666
11818,44,1,1,M2,8,3.0,17.0,-54.0,-51.0,-37.0,14.0,M,666
11819,44,1,1,M2,9,2.0,16.0,-49.0,-47.0,-33.0,14.0,M,666
11820,44,1,1,M2,10,2.0,20.0,-14.0,-12.0,6.0,18.0,M,666
11821,44,1,1,M2,11,2.0,19.0,-39.0,-37.0,-20.0,17.0,M,666
11822,44,1,1,M2,12,2.0,22.0,-22.0,-20.0,0.0,20.0,M,666
11823,44,1,1,M2,13,2.0,16.0,-17.0,-15.0,-1.0,14.0,M,666
11824,44,1,1,M2,14,2.0,16.0,-30.0,-28.0,-14.0,14.0,M,666
11825,44,1,1,M2,15,2.0,21.0,-35.0,-33.0,-14.0,19.0,M,666
11826,44,1,1,M2,16,3.0,17.0,-11.0,-8.0,6.0,14.0,M,666
11827,44,1,1,M2,17,2.0,26.0,10.0,12.0,36.0,24.0,M,666
11828,44,1,1,M2,18,2.0,19.0,11.0,13.0,30.0,17.0,M,666
11829,44,1,2,M2,0,2.0,22.0,-95.0,-93.0,-73.0,20.0,M,666
11830,44,1,2,M2,1,2.0,26.0,-54.0,-52.0,-28.0,24.0,M,666
11831,44,1,2,M2,2,2.0,20.0,-66.0,-64.0,-46.0,18.0,M,666
11832,44,1,2,M2,3,2.0,14.0,-48.0,-46.0,-34.0,12.0,M,666
11833,44,1,2,M2,4,2.0,23.0,-50.0,-48.0,-27.0,21.0,M,666
11834,44,1,2,M2,5,2.0,18.0,-2.0,0.0,16.0,16.0,M,666
11835,44,1,2,M2,6,2.0,17.0,-72.0,-70.0,-55.0,15.0,M,666
11836,44,1,2,M2,7,2.0,20.0,-26.0,-24.0,-6.0,18.0,M,666
11837,44,1,2,M2,8,3.0,17.0,-35.0,-32.0,-18.0,14.0,M,666
11838,44,1,2,M2,9,2.0,13.0,2.0,4.0,15.0,11.0,M,666
11839,44,1,2,M2,10,2.0,23.0,1.0,3.0,24.0,21.0,M,666
11840,44,1,2,M2,11,2.0,22.0,25.0,27.0,47.0,20.0,M,666
11841,44,1,2,M2,12,2.0,24.0,22.0,24.0,46.0,22.0,M,666
11842,44,1,2,M2,13,2.0,19.0,1.0,3.0,20.0,17.0,M,666
11843,44,1,2,M2,14,2.0,19.0,-17.0,-15.0,2.0,17.0,M,666
11844,44,1,2,M2,15,2.0,24.0,-33.0,-31.0,-9.0,22.0,M,666
11845,44,1,2,M2,16,2.0,24.0,-36.0,-34.0,-12.0,22.0,M,666
11846,44,1,2,M2,17,2.0,23.0,-36.0,-34.0,-13.0,21.0,M,666
11847,44,1,3,M1,0,2.0,21.0,-0.0,2.0,21.0,19.0,M,444
11848,44,1,3,M1,1,3.0,23.0,-4.0,-1.0,19.0,20.0,M,444
11849,44,1,3,M1,2,2.0,24.0,-7.0,-5.0,17.0,22.0,M,444
11850,44,1,3,M1,3,3.0,22.0,-1.0,2.0,21.0,19.0,M,444
11851,44,1,3,M1,4,3.0,23.0,20.0,23.0,43.0,20.0,M,444
11852,44,1,3,M1,5,3.0,22.0,8.0,11.0,30.0,19.0,M,444
11853,44,1,3,M1,6,2.0,22.0,11.0,13.0,33.0,20.0,M,444
11854,44,1,3,M1,7,3.0,29.0,13.0,16.0,42.0,26.0,M,444
11855,44,1,3,M1,8,3.0,24.0,-11.0,-8.0,13.0,21.0,M,444
11856,44,1,3,M1,9,2.0,22.0,-12.0,-10.0,10.0,20.0,M,444
11857,44,1,3,M1,10,3.0,42.0,-5.0,-2.0,37.0,39.0,M,444
11858,44,1,3,M1,11,2.0,24.0,-6.0,-4.0,18.0,22.0,M,444
11859,44,1,3,M1,12,2.0,27.0,7.0,9.0,34.0,25.0,M,444
11860,44,1,3,M1,13,3.0,42.0,-22.0,-19.0,20.0,39.0,M,444
11861,44,1,3,M1,14,2.0,27.0,7.0,9.0,34.0,25.0,M,444
11862,44,1,3,M1,16,2.0,23.0,2.0,4.0,25.0,21.0,M,444
11863,44,1,3,M1,17,3.0,31.0,11.0,14.0,42.0,28.0,M,444
11864,44,1,3,M1,18,2.0,33.0,-4.0,-2.0,29.0,31.0,M,444
11865,44,1,4,M1,0,3.0,22.0,-6.0,-3.0,16.0,19.0,M,444
11866,44,1,4,M1,1,2.0,20.0,-34.0,-32.0,-14.0,18.0,M,444
11867,44,1,4,M1,2,2.0,16.0,-10.0,-8.0,6.0,14.0,M,444
11868,44,1,4,M1,3,3.0,31.0,-17.0,-14.0,14.0,28.0,M,444
11869,44,1,4,M1,4,2.0,28.0,-24.0,-22.0,4.0,26.0,M,444
11870,44,1,4,M1,5,3.0,27.0,-9.0,-6.0,18.0,24.0,M,444
11871,44,1,4,M1,6,2.0,19.0,-4.0,-2.0,15.0,17.0,M,444
11872,44,1,4,M1,8,2.0,24.0,6.0,8.0,30.0,22.0,M,444
11873,44,1,4,M1,9,2.0,27.0,-23.0,-21.0,4.0,25.0,M,444
11874,44,1,4,M1,10,2.0,29.0,-35.0,-33.0,-6.0,27.0,M,444
11875,44,1,4,M1,11,2.0,27.0,-17.0,-15.0,10.0,25.0,M,444
11876,44,1,4,M1,12,3.0,19.0,21.0,24.0,40.0,16.0,M,444
11877,44,1,4,M1,13,2.0,35.0,-29.0,-27.0,6.0,33.0,M,444
11878,44,1,4,M1,14,3.0,27.0,-6.0,-3.0,21.0,24.0,M,444
11879,44,1,5,M2,1,2.0,18.0,-40.0,-38.0,-22.0,16.0,M,666
11880,44,1,5,M2,2,3.0,44.0,-65.0,-62.0,-21.0,41.0,M,666
11881,44,1,5,M2,4,3.0,41.0,-19.0,-16.0,22.0,38.0,M,666
11882,44,1,5,M2,6,3.0,33.0,-36.0,-33.0,-3.0,30.0,M,666
11883,44,1,5,M2,7,2.0,29.0,-31.0,-29.0,-2.0,27.0,M,666
11884,44,1,5,M2,8,3.0,33.0,-65.0,-62.0,-32.0,30.0,M,666
11885,44,1,6,M1,1,2.0,21.0,31.0,33.0,52.0,19.0,M,444
11886,44,1,6,M1,2,1.0,23.0,13.0,14.0,36.0,22.0,M,444
11887,44,1,6,M1,3,2.0,29.0,-0.0,2.0,29.0,27.0,M,444
11888,44,1,6,M1,4,2.0,30.0,8.0,10.0,38.0,28.0,M,444
11889,44,1,6,M1,5,3.0,21.0,28.0,31.0,49.0,18.0,M,444
11890,44,1,6,M1,6,2.0,25.0,17.0,19.0,42.0,23.0,M,444
11891,44,1,6,M1,7,3.0,27.0,22.0,25.0,49.0,24.0,M,444
11892,44,1,6,M1,8,2.0,20.0,34.0,36.0,54.0,18.0,M,444
11893,44,1,6,M1,9,2.0,22.0,-2.0,0.0,20.0,20.0,M,444
11894,44,1,6,M1,10,2.0,27.0,12.0,14.0,39.0,25.0,M,444
11895,44,1,6,M1,11,2.0,22.0,3.0,5.0,25.0,20.0,M,444
11896,44,1,6,M1,12,2.0,21.0,-0.0,2.0,21.0,19.0,M,444
11897,44,1,6,M1,13,2.0,23.0,-21.0,-19.0,2.0,21.0,M,444
11898,44,1,6,M1,14,2.0,23.0,10.0,12.0,33.0,21.0,M,444
